"Strings","Encrypted","algorithm","length","A",".","+","i","p","<","[","`","#","g","z","6",")","?",",","t","J","T","n","~","(","k",";","-","Z","G","D","f","{","\","=","r","X","@","c","y","h","/","^","Y","$","Q","0","e","o","I","V","b","H",">"," ","K","F","q","7","j","M","B","U","E","N","s","L","S","!","_","C","&","]","*",":","R","d","O","8","""","9","v","P","l","a","'","w","4","2","x","5","}","1","m","|","W","%","u","3"
"Every expert was once a beginner who refused to quit.","1AUH3q9FX4CGLJXwgiLIB2XDL3CgPKHTBuWGkg1O1j4/BhuVzizFkOacd4X1QjMR+dMaLCNmRMc=","Blowfish","76","1.3157894736842104","0.0","1.3157894736842104","2.631578947368421","0.0","0.0","0.0","0.0","0.0","3.9473684210526314","2.631578947368421","0.0","0.0","0.0","0.0","0.0","1.3157894736842104","1.3157894736842104","0.0","0.0","0.0","2.631578947368421","0.0","0.0","0.0","2.631578947368421","1.3157894736842104","0.0","0.0","0.0","1.3157894736842104","0.0","5.263157894736842","0.0","2.631578947368421","0.0","1.3157894736842104","1.3157894736842104","0.0","0.0","0.0","1.3157894736842104","0.0","0.0","0.0","1.3157894736842104","1.3157894736842104","0.0","2.631578947368421","0.0","0.0","1.3157894736842104","2.631578947368421","1.3157894736842104","0.0","2.631578947368421","3.9473684210526314","3.9473684210526314","1.3157894736842104","0.0","1.3157894736842104","0.0","5.263157894736842","0.0","0.0","0.0","3.9473684210526314","0.0","0.0","0.0","0.0","2.631578947368421","2.631578947368421","2.631578947368421","0.0","0.0","1.3157894736842104","0.0","1.3157894736842104","0.0","2.631578947368421","0.0","1.3157894736842104","3.9473684210526314","1.3157894736842104","0.0","0.0","0.0","5.263157894736842","1.3157894736842104","0.0","1.3157894736842104","0.0","2.631578947368421","2.631578947368421"
"The combined focus of the front and back lenses is seven and a half inches, of either of the lenses alone, fifteen inches.","4qqdeiyoSm6/V/R/UpJkMLC3kaBLvkZfnl70TdMVSyzeUZ+9snSbTT95Yb90xvJKgBTIdIrkpBQlN10KrdWiIawnsUX9pCJJXgoaEwLZ3Dj/S1zuuD8v8kjOzCJ3o/Mk0ff2daFmapzZ9Fd0G7bZTs4jDukD063uuzDfM6+L6FU=","Blowfish","172","0.0","0.0","1.1627906976744187","1.1627906976744187","2.3255813953488373","0.0","0.0","0.0","0.0","1.1627906976744187","2.9069767441860463","2.3255813953488373","0.0","0.0","0.0","0.0","2.9069767441860463","2.9069767441860463","1.744186046511628","0.0","0.0","4.069767441860465","0.0","0.0","2.9069767441860463","0.5813953488372093","2.9069767441860463","2.3255813953488373","0.0","0.0","0.5813953488372093","1.1627906976744187","1.1627906976744187","0.0","0.0","1.1627906976744187","0.0","2.9069767441860463","0.0","0.5813953488372093","0.0","0.5813953488372093","3.488372093023256","1.1627906976744187","1.744186046511628","1.744186046511628","1.1627906976744187","1.744186046511628","0.0","0.0","0.0","1.1627906976744187","1.744186046511628","1.1627906976744187","1.1627906976744187","1.744186046511628","2.3255813953488373","1.744186046511628","2.3255813953488373","0.5813953488372093","0.5813953488372093","1.744186046511628","2.3255813953488373","2.3255813953488373","0.0","0.0","1.744186046511628","0.0","0.0","0.0","0.0","0.5813953488372093","3.488372093023256","0.5813953488372093","1.1627906976744187","0.0","2.9069767441860463","1.744186046511628","0.0","1.1627906976744187","2.9069767441860463","0.0","1.1627906976744187","1.1627906976744187","0.5813953488372093","0.5813953488372093","0.5813953488372093","0.0","1.1627906976744187","1.1627906976744187","0.0","0.5813953488372093","0.0","2.9069767441860463","2.3255813953488373"
"The Kearton brothers have an “adjustable miniature” on the top of their camera, which they state “is used as a sort of view finder when making studies of flying birds.","MhsvKfhbOGSymeQMhYBWwD2/+LJG1pgWcZEz31eQ6aNCEwvfeNT9O+hCo4pMZVtsa/2jdpWY0AEYNX3Y+1atQC+bJ+WJIHght9gKnjJnUs6MyYeLeTRwSotTKVgXPQoDftnFWF6BLbDzHpUZLqsSSKD4vAA4mxq7HVI3DvHNz0F827NIGW9P2aWA0vCcfHzqIxowwkxcJ97D7LqmQXh0KC/TUCEwUE08Cz/3EseP6Qw=","Blowfish","236","1.694915254237288","0.0","2.11864406779661","0.0","1.694915254237288","0.0","0.0","0.0","0.0","1.694915254237288","2.11864406779661","1.694915254237288","0.0","0.0","0.0","2.11864406779661","2.11864406779661","1.694915254237288","1.2711864406779663","0.0","0.0","0.423728813559322","0.0","0.0","1.2711864406779663","1.2711864406779663","2.5423728813559325","1.694915254237288","0.0","0.0","0.423728813559322","0.0","1.2711864406779663","0.0","1.2711864406779663","0.847457627118644","2.5423728813559325","1.694915254237288","0.0","2.11864406779661","0.0","2.5423728813559325","2.11864406779661","2.5423728813559325","1.694915254237288","1.694915254237288","1.2711864406779663","1.2711864406779663","2.11864406779661","0.0","0.0","2.11864406779661","1.2711864406779663","1.694915254237288","1.694915254237288","0.847457627118644","1.694915254237288","0.847457627118644","1.694915254237288","2.5423728813559325","2.11864406779661","2.11864406779661","2.11864406779661","1.694915254237288","0.0","0.0","2.9661016949152543","0.0","0.0","0.0","0.0","0.423728813559322","0.423728813559322","0.847457627118644","0.847457627118644","0.0","1.694915254237288","2.11864406779661","1.2711864406779663","0.0","1.694915254237288","0.0","2.9661016949152543","1.2711864406779663","1.694915254237288","1.2711864406779663","0.0","0.0","1.2711864406779663","1.2711864406779663","0.0","2.9661016949152543","0.0","0.0","1.694915254237288"
"cB5+IF4,S9","b'\x08\xdd\xa9\x0f\xe6\xeaz\\_\x1a'","ChaCha20","35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.857142857142857","2.857142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.857142857142857","0.0","25.71428571428571","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.714285714285714","5.714285714285714","0.0","0.0","0.0","2.857142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.857142857142857","0.0","0.0","0.0","0.0","0.0","0.0","5.714285714285714","0.0","2.857142857142857","0.0","2.857142857142857","0.0","0.0","0.0","8.571428571428571","5.714285714285714","0.0","0.0","0.0","20.0","0.0","0.0","2.857142857142857","0.0","0.0","0.0","0.0","0.0","0.0"
"When the conditions are favorable and the subject not extremely difficult it yields satisfactory results.","IWy1HWvjJJyEzWcFR186jdQEVE2flU3wIiC0cNXpcINK7OCkodnGtr3f51q0R4pN1o5fb2h8M2fFp0uBJdbwS7dbZnYTJW767ne9tGDfwTRU16BPrHDui19KUKkHEHHsqak/eU9pT/NLAIlpXvBJJg==","Blowfish","152","0.6578947368421052","0.0","0.0","1.3157894736842104","3.289473684210526","0.0","0.0","0.0","0.0","0.6578947368421052","0.6578947368421052","1.9736842105263157","0.0","0.0","0.0","1.3157894736842104","3.9473684210526314","1.9736842105263157","1.9736842105263157","0.0","0.0","1.9736842105263157","0.0","0.0","0.6578947368421052","1.3157894736842104","1.3157894736842104","3.289473684210526","0.0","0.0","1.3157894736842104","1.3157894736842104","1.3157894736842104","0.0","1.9736842105263157","1.3157894736842104","0.6578947368421052","1.3157894736842104","0.0","0.6578947368421052","0.0","0.6578947368421052","1.9736842105263157","1.3157894736842104","1.3157894736842104","2.631578947368421","0.6578947368421052","1.9736842105263157","3.289473684210526","0.0","0.0","1.9736842105263157","1.3157894736842104","1.3157894736842104","2.631578947368421","1.3157894736842104","0.6578947368421052","1.9736842105263157","2.631578947368421","2.631578947368421","2.631578947368421","0.6578947368421052","0.6578947368421052","0.6578947368421052","0.0","0.0","1.3157894736842104","0.0","0.0","0.0","0.0","1.9736842105263157","2.631578947368421","0.6578947368421052","1.3157894736842104","0.0","1.9736842105263157","1.3157894736842104","0.6578947368421052","1.3157894736842104","0.6578947368421052","0.0","1.9736842105263157","0.6578947368421052","1.9736842105263157","0.0","1.3157894736842104","0.0","3.9473684210526314","0.0","0.0","2.631578947368421","0.0","1.3157894736842104","1.3157894736842104"
"This, however, has been done at the loss of depth of focus, not even the first of the line of posts running directly into the background being sharply defined, while with the eight-inch all are in focus.","b'\x0f\xa8\xf8\t\xfa\x7f6\x9c\x06r""v\xb8\xff\xe9\xb0\xb5\xf0\x98\t\xcf\xa1\xc2e*8\xbb\xab\x16\xa2\x16\xb8\xd9\xf6\xe5\xae\xd3\x8a\xcb\xcf-""\xa1~0\x0bK\x17;\xb8\xf8MD!\xccz\x0c6~\xb0\x1a\xd5D\x08d\x16a\xbe\xf8\xa75I\xc9rA\x12\x9b\xa0K\xe8K3\xb4\xddT\x16\x89\x10\xce\x0b\xc5[\xfao\x1d9\xe5T\x86\xef \x00E\x8fg\xc6\xbf\x1a,\xd3U\x10\x81e\xf7\xaa\xdb\xa68\xfdP\xe5\x17cm\x1a\xb7\x11a\x83\xd9\xdd,\x06\x97\xc0\xa8\x93\x15\xcf\xa5W\n\xa1ML@\x8c\xdc\r*\xc4\xa9\xc1\xbc`\xfab(\xc7\xb0\xa8BK\xd9A\xd8\xf5\xe5#D\xd75\xb66\x1d\xff\xbfw\x1bA\xb9DH\x1c\xb7\x06\xa3\\\x18\xa3=\xecu\xac\xa6\x9foc!\xee \x08'","ChaCha20","592","0.5067567567567568","0.0","0.0","0.0","0.0","0.0","0.16891891891891891","0.16891891891891891","0.16891891891891891","0.16891891891891891","0.16891891891891891","2.7027027027027026","0.0","0.0","0.33783783783783783","0.33783783783783783","0.0","0.33783783783783783","0.16891891891891891","0.33783783783783783","0.16891891891891891","0.0","0.16891891891891891","0.16891891891891891","0.0","0.0","0.6756756756756757","4.222972972972973","0.0","22.466216216216218","0.16891891891891891","0.5067567567567568","0.0","0.16891891891891891","4.222972972972973","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.3783783783783785","2.5337837837837838","0.33783783783783783","0.16891891891891891","0.0","4.5608108108108105","0.16891891891891891","0.0","0.33783783783783783","0.6756756756756757","0.0","0.0","1.6891891891891893","0.0","0.33783783783783783","0.16891891891891891","0.16891891891891891","0.16891891891891891","0.0","0.0","0.16891891891891891","0.0","0.33783783783783783","0.0","0.0","0.0","0.0","0.33783783783783783","0.0","0.0","3.040540540540541","0.0","4.054054054054054","0.33783783783783783","2.5337837837837838","0.16891891891891891","0.16891891891891891","0.0","4.898648648648648","0.33783783783783783","0.16891891891891891","0.33783783783783783","0.5067567567567568","21.4527027027027","2.027027027027027","0.0","4.222972972972973","0.16891891891891891","0.0","0.16891891891891891","0.0","0.16891891891891891","1.1824324324324325"
"iZNeE|(WH6(~G(e6]fs","b'\xba\x99M\xf0\xefS\x853\x02\x10\xa9<\x9e\xc8\xd7\x94\x930\x85'","ChaCha20","64","0.0","0.0","0.0","0.0","0.0","1.5625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","21.875","0.0","0.0","0.0","0.0","1.5625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.25","3.125","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","1.5625","0.0","1.5625","0.0","0.0","0.0","0.0","0.0","0.0","1.5625","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5625","0.0","4.6875","0.0","9.375","0.0","0.0","0.0","3.125","3.125","0.0","1.5625","1.5625","21.875","3.125","0.0","1.5625","0.0","0.0","0.0","0.0","0.0","3.125"
"GpYjH0b*':Uh&&<se>l8","GFbfVWdh84HIbXkjkOyOTf63q3BQ0P3K","Blowfish","32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","6.25","0.0","0.0","0.0","3.125","0.0","6.25","0.0","0.0","0.0","0.0","3.125","0.0","0.0","3.125","3.125","0.0","0.0","0.0","0.0","3.125","3.125","0.0","0.0","3.125","3.125","6.25","3.125","0.0","0.0","3.125","3.125","3.125","0.0","3.125","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","6.25","3.125","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","9.375"
"!~I{Xx[V}ZiIdOcm1","v5l/EtiDoIKveVSsNh5BrUgcgZjlE5JW","Blowfish","32","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","6.25","0.0","0.0","0.0","0.0","0.0","3.125","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","3.125","0.0","0.0","0.0","0.0","3.125","0.0","0.0","3.125","0.0","3.125","3.125","0.0","0.0","0.0","0.0","0.0","3.125","3.125","3.125","3.125","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","3.125","0.0","3.125","3.125","6.25","3.125","3.125","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.25","0.0","6.25","0.0","0.0","0.0","0.0","0.0","0.0","9.375","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0"
"Victory.","b'c\x88Q\xe5Y\xe0L\x03'","ChaCha20","23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.391304347826086","0.0","0.0","0.0","0.0","4.3478260869565215","0.0","0.0","0.0","0.0","4.3478260869565215","0.0","4.3478260869565215","8.695652173913043","8.695652173913043","0.0","0.0","0.0","4.3478260869565215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.3478260869565215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.695652173913043","0.0","0.0","0.0","0.0","0.0","0.0","8.695652173913043","0.0","0.0","0.0","17.391304347826086","4.3478260869565215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.3478260869565215"
"I would like to order.","pzI9O/j2UsPoCc37yulBXRj+70lh4PLC","Blowfish","32","0.0","0.0","3.125","0.0","3.125","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","3.125","3.125","3.125","3.125","0.0","0.0","0.0","0.0","3.125","0.0","3.125","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.25","6.25","0.0","3.125","3.125","0.0","0.0","3.125","3.125","0.0","0.0","0.0","6.25","0.0","0.0","0.0","0.0","3.125","0.0","3.125","0.0","0.0","3.125","0.0","6.25","6.25","0.0","0.0","0.0","3.125","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","3.125"
"Endure.","tRAJards/KQ=","Blowfish","12","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Radiate.","b'\x85\xe5*\xb84\xbb\xc0H'","ChaCha20","26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.230769230769234","0.0","0.0","0.0","0.0","3.8461538461538463","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.8461538461538463","3.8461538461538463","0.0","0.0","0.0","15.384615384615385","3.8461538461538463","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.8461538461538463","0.0","0.0","0.0","0.0","7.6923076923076925","0.0","0.0","0.0","0.0","0.0","0.0","7.6923076923076925","0.0","3.8461538461538463","0.0","19.230769230769234","7.6923076923076925","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Innovate.","tEf4T10SrFpLAIlpXvBJJg==","Blowfish","24","4.166666666666666","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","4.166666666666666","8.333333333333332","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","8.333333333333332","4.166666666666666","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","4.166666666666666","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0"
"My experience with these convertible lenses has been limited to the Zeiss Anastigmat, Series VII a, of which I am now using a No.","b' \t\xb3\t}g\xdc\x18\xe7Rs\xb2\x1e[P\xc3\x89\x9b\x9a\xac\x9c\x08{khd\x90\xd5\x15\xb3\xdf\x01\xbcuQ\x8f\xecSL&\xc9R\xf8\xa3\x1b0\xd4v\xa6e\x85\xa1\xe6\x89\xa7\xe2~\xc7X\xa1\x12\xec\x14\x19\xbd\x9f\xaf\xe2p *\x1f8\xc61\x16\xe5\xcd+\xe4\xad\xaa\x93\xf3t\x8e`\x1f\x1cQ""\xa95\xdd\xe93M\xef\xbfP\xd3t\xe5\x82\xb3MQ\xb5)\xed\xa3\x19\xe51\xc5#\xf9\xde\xdda\x9eEn\x0ej@\xc5\xacQ\x06r\xc8\x9b/T\xae\x93\xd0*:\xeeR\xecG\xedp\xbf\xddy\xc6$\xa8\xb5\xa2\xe00*\x9f\x9d\x8b'","AES","459","0.0","0.0","0.2178649237472767","0.0","0.4357298474945534","0.0","0.2178649237472767","0.2178649237472767","0.2178649237472767","0.2178649237472767","0.0","1.3071895424836601","0.2178649237472767","0.0","0.0","0.8714596949891068","0.0","0.2178649237472767","0.2178649237472767","0.2178649237472767","0.0","0.2178649237472767","0.0","0.0","0.0","0.2178649237472767","0.0","2.832244008714597","0.2178649237472767","21.78649237472767","0.0","0.2178649237472767","0.2178649237472767","0.2178649237472767","3.9215686274509802","0.2178649237472767","0.2178649237472767","0.2178649237472767","0.0","0.0","0.2178649237472767","0.8714596949891068","1.9607843137254901","5.446623093681917","0.0","0.0","0.0","3.2679738562091507","0.0","0.0","0.4357298474945534","0.0","0.0","0.0","0.6535947712418301","0.2178649237472767","0.4357298474945534","0.0","0.0","0.2178649237472767","0.0","0.2178649237472767","0.2178649237472767","0.2178649237472767","0.0","0.0","0.0","0.2178649237472767","0.0","0.6535947712418301","0.2178649237472767","0.6535947712418301","4.357298474945534","0.0","2.832244008714597","0.2178649237472767","4.139433551198257","0.2178649237472767","0.4357298474945534","0.0","3.9215686274509802","0.4357298474945534","0.0","0.6535947712418301","1.3071895424836601","21.350762527233115","2.3965141612200433","0.2178649237472767","3.7037037037037033","0.0","0.0","0.0","0.0","0.2178649237472767","2.3965141612200433"
"Victory.","b'\xf5\xf6\xa0\xcbC\xcad\x97\xe2g\x1f\xff\xe5\xb2\xb9*I\xc1$\x95\x92\x16\xc2\xa9\x9b\xefY\xa4w\xc3@\xb6'","AES","104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9615384615384616","0.0","2.8846153846153846","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.769230769230769","0.0","22.115384615384613","0.0","0.0","0.0","0.9615384615384616","4.807692307692308","0.0","0.0","0.0","0.0","0.9615384615384616","0.9615384615384616","0.0","0.9615384615384616","2.8846153846153846","0.0","0.9615384615384616","0.0","5.769230769230769","0.0","0.0","0.0","0.0","0.0","0.0","0.9615384615384616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9615384615384616","0.0","0.0","0.9615384615384616","0.0","0.0","0.9615384615384616","0.0","0.0","0.0","5.769230769230769","0.0","0.0","0.0","3.8461538461538463","1.9230769230769231","0.9615384615384616","0.9615384615384616","3.8461538461538463","22.115384615384613","2.8846153846153846","0.0","2.8846153846153846","0.0","0.0","0.0","0.0","0.0","0.9615384615384616"
"Take risks","b'g\xbf\xaf\x86?\x95\xe0\xaa\x15\x9c'","ChaCha20","37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7027027027027026","0.0","2.7027027027027026","0.0","2.7027027027027026","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.405405405405405","0.0","21.62162162162162","0.0","0.0","0.0","0.0","2.7027027027027026","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7027027027027026","2.7027027027027026","0.0","0.0","0.0","5.405405405405405","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7027027027027026","0.0","5.405405405405405","0.0","0.0","0.0","8.108108108108109","5.405405405405405","0.0","0.0","0.0","21.62162162162162","5.405405405405405","0.0","2.7027027027027026","0.0","0.0","0.0","0.0","0.0","0.0"
"Once it enters the earth’s atmosphere, eventually spreading across the globe.","b'(8\xc2\xde\xb5\xe9\xc4x\x8a\xd1`\xf0M{\xf0\xad\x85x\x9b\xebM]w\x8bH,]\xeb\x18kf\xab_\x88\xa6\x0cj\xe0\xd3\xc2V\xe7\x9a-\xe5\xf5\xcd\xe8\x00\xa6\xdd\x8a[\x88\x80\x8e\xb9\x0e\xa4\x0f\xf2uI\xe8\xfe-(M2\xa7\xa0\xda\x10\x079\x85\x98C^Y\xca\xcb\x9at\xe31\xda-\x89s\xb2\xf5\x93\xbd\x16]'","AES","282","0.0","0.0","0.0","0.0","0.0","0.0","0.3546099290780142","0.3546099290780142","0.0","0.0","0.0","1.0638297872340425","0.0","0.0","0.3546099290780142","0.3546099290780142","0.0","0.0","0.0","0.0","0.7092198581560284","0.3546099290780142","0.0","1.0638297872340425","0.0","0.0","0.0","2.8368794326241136","0.3546099290780142","21.631205673758867","0.0","0.0","0.0","0.0","2.4822695035460995","0.0","0.0","0.0","0.3546099290780142","0.3546099290780142","0.0","0.0","4.25531914893617","4.609929078014184","0.0","0.3546099290780142","0.3546099290780142","3.900709219858156","0.3546099290780142","0.0","0.0","0.0","0.0","0.0","1.0638297872340425","0.3546099290780142","1.0638297872340425","0.0","0.0","0.0","0.0","0.3546099290780142","0.0","0.0","0.0","0.3546099290780142","0.3546099290780142","0.0","1.0638297872340425","0.0","0.0","0.0","3.546099290780142","0.0","6.028368794326241","0.0","3.1914893617021276","0.0","0.0","0.0","4.964539007092199","0.7092198581560284","0.3546099290780142","0.7092198581560284","1.773049645390071","22.340425531914892","2.127659574468085","0.0","1.773049645390071","0.0","0.0","0.0","0.0","0.3546099290780142","1.0638297872340425"
"h26yy}ZbQx5?61s~`!","b'jL\xaa\xeeb\x977=\xd7\xb0\xe4\xde\xbat\xb3\xe0\xed\x9el\xdf`t\xf5a\x9b\xfcx\xd7\x84\xa4ub<++Q\xfd\xa6\x9ff\xf5\xf9\xd3\xaf~}T\xd8'","AES","132","0.0","0.0","1.5151515151515151","0.0","0.0","0.7575757575757576","0.0","0.7575757575757576","0.0","0.0","0.0","0.7575757575757576","0.0","0.0","0.0","1.5151515151515151","0.0","0.7575757575757576","0.0","0.7575757575757576","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.8181818181818175","0.0","20.454545454545457","0.7575757575757576","0.0","0.0","0.0","0.7575757575757576","0.0","0.0","0.0","0.0","0.0","0.0","0.7575757575757576","1.5151515151515151","5.303030303030303","0.0","0.0","0.0","5.303030303030303","0.0","0.0","0.0","0.0","0.0","0.0","3.0303030303030303","0.7575757575757576","0.0","0.0","0.0","0.0","0.0","0.0","0.7575757575757576","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0606060606060606","0.0","1.5151515151515151","0.0","3.787878787878788","0.0","0.0","0.7575757575757576","5.303030303030303","1.5151515151515151","0.0","2.272727272727273","0.0","21.21212121212121","1.5151515151515151","0.7575757575757576","0.0","0.0","0.0","0.0","0.0","0.7575757575757576","1.5151515151515151"
"Of what surpassing interest would be photographs of the former flights of Wild Pigeons, which the younger generations of to-day can with difficulty believe occurred!","qZMMcyMTvWUr4EzIcgl9MOQVRmytOiZG6IHH7/fwWNsi2wzHluDiqLE3zG9GIBz6TdvE6CD7vByhKtyf4Q+qMwqfoBKdzq6nvHt1CuOFGBbmldp4H9ReSOpoFZWmakdLX4d/fwP7NT2ZTPj+133y65yNKuIyV2ocM67ezPFT23l1KuH/O1Y7f1bPpmwgL0ePsyiW+zWmEtz6V9uJV4vAM1CWthrifML8","Blowfish","224","0.4464285714285714","0.0","1.3392857142857142","2.232142857142857","1.3392857142857142","0.0","0.0","0.0","0.0","0.8928571428571428","3.571428571428571","3.125","0.0","0.0","0.0","2.232142857142857","0.4464285714285714","2.232142857142857","0.4464285714285714","0.0","0.0","0.4464285714285714","0.0","0.0","1.7857142857142856","1.7857142857142856","0.8928571428571428","2.6785714285714284","0.0","0.0","0.0","0.8928571428571428","0.4464285714285714","0.0","1.3392857142857142","3.571428571428571","0.8928571428571428","1.3392857142857142","0.0","0.4464285714285714","0.0","0.8928571428571428","0.4464285714285714","1.3392857142857142","1.3392857142857142","1.7857142857142856","1.7857142857142856","0.8928571428571428","2.6785714285714284","0.0","0.0","1.7857142857142856","1.3392857142857142","2.232142857142857","2.232142857142857","0.4464285714285714","3.571428571428571","1.7857142857142856","0.4464285714285714","1.7857142857142856","1.3392857142857142","0.8928571428571428","1.7857142857142856","0.4464285714285714","0.0","0.0","1.3392857142857142","0.0","0.0","0.0","0.0","0.8928571428571428","2.232142857142857","2.232142857142857","0.4464285714285714","0.0","1.7857142857142856","2.232142857142857","2.232142857142857","1.7857142857142856","0.4464285714285714","0.0","2.232142857142857","2.232142857142857","1.7857142857142856","0.0","0.4464285714285714","0.0","2.6785714285714284","2.232142857142857","0.0","2.6785714285714284","0.0","2.232142857142857","1.7857142857142856"
